sinkhole_data
ID,Sinkhole,Land use,Substrate,DTS,DTM,HD,Depth to Bedrock,DTF,DWTSA,DTD
1054,0,1,2,9940.83,33289.4,1,-37,71295.6,0,436.807
1055,0,5,5,11638.5,17086.2,12,-20,48944.6,0,241.868
1056,0,1,2,4350,32130,49,-8,64199.6,0,134.164
1057,0,1,3,3898.73,14269.7,9,-1,47048.8,0,300
1058,0,5,2,3542.67,8253.27,15,-39,29265.6,0,30
1059,0,1,5,13255.9,7396.93,15,4,30057.3,0,241.868
1060,0,1,5,7010.51,11385.8,18,-20,39244.5,0,192.094
1061,0,1,4,11887,5601.73,10,3,31425.6,0,94.8683
1062,0,1,2,11459.3,13384.8,13,-55,26627.5,0,1230.37
1063,0,2,2,11158.5,12863.3,20,-58,26786,0,637.809
1064,0,1,4,7097.39,10495.9,-1,0,44644.5,0,84.8528
1065,0,1,4,5796.29,34251.9,8,-15,64208.8,0,60
1066,0,1,4,15147.2,12200.1,11,6,25621.2,0,30
1067,0,1,5,10943.2,13908.9,14,-56,28641.4,0,94.8683
1068,0,1,5,11002.3,16336.2,17,8,41181.6,0,318.904
1069,0,1,3,13948.2,3289.76,-1,-1,39722.7,0,0
1070,0,2,4,2042.87,15000.9,3,-8,43726.2,0,134.164
1071,0,1,3,3313.61,14642.5,12,-2,47649.5,0,67.082
1072,0,1,3,10011.6,7359.79,4,-2,42757.7,0,212.132
1073,0,1,3,1398.46,16712.3,1,-13,49490.5,0,630.714
1074,0,1,3,1081.67,16325.4,-4,-7,45233.3,0,241.868
1075,0,1,3,5757.58,12255.6,9,2,45394.5,0,276.586
1076,0,1,2,18308.5,1736.12,47,69,10605.3,0,684.105
1077,0,2,2,1703.94,32067.7,-3,0,60327.2,0,152.971
1078,0,1,5,960,26065.5,1,-28,55081.4,0,576.281
1079,0,2,5,11526,21743.9,14,-1,45870.8,0,150
1080,0,4,5,12545.7,17110.9,14,18,39095,0,362.491
1081,0,1,5,11608.3,10930.6,15,12,25979.8,0,150
1082,0,1,3,630.714,16747.8,3,-7,45399,0,120
1083,0,4,2,11559.7,8204.55,35,75,4693.83,0,150
1084,0,1,5,5828.42,12571.4,18,-10,44418.9,2,42.4264
1085,0,5,5,5275.91,8677,12,-27,37912.2,0,216.333
1086,0,1,5,6675.72,26524.2,8,19,45737.4,0,150
1087,0,1,4,15214.1,13512.2,8,7,24072.6,0,42.4264
1088,0,1,5,8340.05,22857.5,10,11,34010.1,0,201.246
1089,0,1,5,9906.77,16132.1,18,25,33820.9,0,60
1090,0,1,2,7692,29293.3,45,-15,68532.3,4,547.449
1091,0,2,2,11106.1,12295,22,-58,26335.8,0,228.473
1092,0,3,5,3947.82,16294.1,9,22,24732.5,0,60
1093,0,1,5,8471.38,9027.81,-1,-7,42513.9,0,192.094
1094,0,1,4,6215.5,11380.6,1,-2,43731.4,0,394.588
1095,0,1,4,10188.2,11935.8,28,18,21939.1,0,42.4264
1096,0,1,3,967.471,21883.3,4,-23,51517.1,0,30
1097,0,1,2,4984.43,35127.1,1,-18,64257.1,0,94.8683
1098,0,1,2,212.132,31318.7,-1,-15,61355.8,0,991.817
1099,0,1,3,8820.05,8541.1,4,-1,43963.7,0,42.4264
1100,0,1,5,11147.3,16172.5,14,9,40383.2,0,400.25
1101,0,1,5,11321.1,17167.7,18,32,34747.9,0,90
1102,0,1,2,3734.49,32053.4,4,1,60868,0,169.706
1103,0,1,4,10912.1,12898.8,20,15,23950.2,0,0
1104,0,1,5,6594.13,11158.9,17,-21,39662.9,0,30
1105,0,1,4,11415.8,13272.3,31,14,22818.2,0,42.4264
1106,0,1,5,2292.01,33716.9,0,-12,61926.3,0,30
1107,0,1,2,7247.97,10497.2,-1,-25,50638.4,6,488.365
1108,0,1,4,3364.82,25617.8,-1,-16,58240.3,0,551.543
1109,0,1,2,5877.7,24154.9,19,-43,65170.6,5,150
1110,0,5,4,11086.1,12993.5,22,15,23828.1,0,30
1111,0,1,5,7763.05,14005.6,14,-6,45843.3,4,270
1112,0,1,4,10683.5,12713.2,23,15,24129.9,0,123.693
1113,0,1,4,11857.1,13688,15,14,23167.9,0,67.082
1114,0,1,5,2429.81,23786.7,3,-25,54800.5,0,94.8683
1115,0,1,5,5608.07,12118.3,18,-11,44810.1,5,391.152
1116,0,1,2,4477.24,11405.8,4,-4,39372.9,0,730.548
1117,0,1,5,5061.47,11069.7,24,-17,42104.1,6,60
1118,0,1,5,10253.2,16052.5,18,25,34697.6,0,450
1119,0,1,5,11430.4,20217.9,17,20,31807.6,0,361.248
1120,0,2,2,11857.7,2259.78,21,-9,17900.8,0,618.466
1121,0,2,2,10984.5,10588.6,19,-55,25034.1,0,1061.51
1122,0,1,3,11434.9,8648.85,3,-28,18966.1,1,305.941
1123,0,1,3,14683.8,15487.7,14,-19,23568,11,1350
1124,0,3,2,11670,8264.44,27,-36,23093.2,0,1140.39
1125,0,5,3,7317.17,2657.67,5,-12,10458,59,201.246
1126,0,1,2,9354.04,6834.01,15,-2,24211,0,792.023
1127,0,1,2,5031.15,5828.42,10,1,11134.9,0,192.094
1128,0,1,2,5603.26,1173.46,5,7,192.094,0,216.333
1129,0,1,2,11327.2,5833.98,19,-19,17255.9,0,0
1130,0,1,2,11451,7710,18,-34,20454.1,0,553.173
1131,0,1,2,5786.97,2887.8,3,43,982.7,0,618.466
1132,0,1,3,23211.3,4836.24,8,37,1905.18,56,0
1133,0,1,3,18312.1,18308.1,13,55,21023.3,0,658.635
1134,0,1,2,2787.42,11313.8,11,52,3206.77,0,1890.95
1135,0,2,2,10454.2,5568.05,22,23,23229.8,0,742.765
1136,0,1,3,9996.12,10511.9,7,-50,28476,5,84.8528
1137,0,1,2,11914.8,6803.19,25,-24,22192.4,0,1539.38
1138,0,1,2,10085,6944.72,25,-2,23506.2,0,591.693
1139,0,1,3,10122.5,20623,15,73,12606.2,0,67.082
1140,0,1,2,13486.4,3133.38,36,5,20008.1,0,510.882
1141,0,1,2,12200.7,3748.56,16,-14,17740.8,0,1081.67
1142,0,1,2,12970.4,7400.28,22,-31,21584.2,0,1253.2
1143,0,1,2,11786,10616,27,-51,24618.3,0,450
1144,0,1,3,10405,10692.7,4,-20,15612.1,28,42.4264
1145,0,1,3,11667.3,13433.2,11,-13,26628.1,5,863.771
1146,0,1,2,3159.13,10734.6,7,21,28543.3,28,371.079
1147,0,1,3,7724.93,15048,66,34,17273.5,0,806.102
1148,0,1,2,12053.9,3719.27,16,-14,17580.1,0,1194.36
1149,0,1,2,9594.61,11859.5,14,-64,26701.2,0,120
1150,0,4,2,10538.4,8382.46,21,-35,23844.7,0,1890.24
1151,0,5,3,23088.8,15324.4,3,43,19010.5,0,30
1152,0,4,3,13891.7,9559.88,2,-3,16634.3,1,192.094
1153,0,2,2,10892,4995.97,15,-13,16334.6,0,632.851
1154,0,2,2,3179.72,5468.4,3,56,2063.9,0,134.164
1155,0,4,3,15104.4,9096.48,5,30,14784,5,814.985
1156,0,1,2,13302.7,3419.74,35,5,20273.6,0,764.853
1157,0,1,2,8880,7813.83,32,-3,17962.3,0,964.21
1158,0,2,3,14158.9,18076.5,11,16,25056,10,1548.71
1159,0,1,2,11464.8,7740.06,20,-34,20520.1,0,606.712
1160,0,2,3,15321.3,15254.1,13,-12,22860,26,108.167
1161,0,1,2,12162.3,1975.9,27,-4,18459.3,0,295.466
1162,0,1,2,9978.87,10370.7,12,-55,25399.6,0,1398.46
1163,0,1,3,8322.5,20851.2,9,69,13613.1,0,84.8528
1164,0,1,2,2860.24,5260.36,4,46,7832.36,0,216.333
1165,0,1,2,12101.3,4715.25,35,17,21675.9,0,900.5
1166,0,1,2,11469.6,7740,18,-34,20478.1,0,582.495
1167,0,1,3,11151.4,13152.4,12,-9,27293.2,15,751.798
1168,0,2,2,11385.7,8075.57,22,-35,20892.6,0,547.449
1169,0,2,2,11831,10976.3,28,-52,24840.3,0,120
1170,0,1,2,12956,2704.16,30,-2,19259.3,0,680.147
1171,0,1,2,9422.15,6578.15,15,2,24129.9,0,1060.66
1172,0,1,2,13287.2,3453.65,35,5,20292.4,0,780
1173,0,1,2,5820.7,5657.92,11,0,11465.2,0,134.164
1174,0,1,2,10560.6,8501.92,14,-34,20584.7,0,636.396
1175,0,5,2,7193,16668.4,25,43,16376.6,0,1323.06
1176,0,1,2,13259.7,3469.9,35,6,20320.9,0,807.775
1177,0,2,2,8763.13,10288.7,11,93,4717.73,0,494.773
1178,0,4,2,10106,8178.51,14,-33,19004.5,0,876.185
1179,0,1,2,9824.48,6562.6,19,6,23725.4,0,1213.42
1180,0,1,3,6014.68,18439.9,24,60,12596.1,0,218.403
1181,0,1,3,9860.83,14849.2,17,33,19410,0,540.833
1182,0,1,3,14376.6,18463.7,13,18,24984,10,1659.52
1183,0,1,2,13169.7,5383.47,3,19,21127.6,0,2212.89
1184,0,1,2,11557.5,8122.19,26,-35,21192,0,212.132
1185,0,1,2,12312.3,21874.8,-6,57,19768.3,0,577.062
1186,0,1,2,13302.7,3461.33,35,5,20273.6,0,764.853
1187,0,1,2,11711.6,2133.38,21,-8,17771.8,0,690.652
1188,0,2,2,10567.2,8376.4,22,-35,23833.4,0,1920.94
1189,0,1,2,2629.75,8415.9,10,6,11136.4,0,90
1190,0,1,2,4507.99,11656.8,18,15,27810.6,0,268.328
1191,0,1,2,11619.9,7714.73,23,-35,20670.2,0,708.025
1192,0,1,2,13844.8,5545.05,19,-21,20261.1,0,1248.88
1193,0,1,2,9120.44,11941.7,15,-62,26992.3,0,589.406
1194,0,1,2,3103.95,10712.7,6,23,28532,27,324.5
1195,0,1,1,917.823,6726.49,5,17,5934.01,0,630.714
1196,0,1,2,13778.8,5110.67,19,-19,19305.5,0,416.773
1197,0,1,2,12534.3,4930.42,14,-17,18008.6,0,127.279
1198,0,1,3,15363.1,15347,14,-15,22860,18,778.267
1199,0,5,2,10607.4,2629.92,17,-9,16391.6,0,618.466
1200,0,1,3,8086.1,11444.2,61,7,25026.9,0,730.548
1201,0,1,2,8674.57,14403.9,7,91,9560.78,0,1716.57
1202,0,1,3,4280.86,15036,28,40,13553.2,0,1417.96
1203,0,1,2,12835.7,3954.77,35,5,20723.1,0,1266.06
1204,0,1,5,1170,4736.3,-5,26,7161.9,0,134.164
1205,0,1,2,2954.35,5150.57,7,44,7505.76,0,283.019
1206,0,1,2,8962.82,7323.75,14,-12,24651.5,0,630
1207,0,1,3,3654.83,16370.1,37,52,10200,0,670.82
1208,0,1,2,11137.2,900.5,34,-1,17850.2,0,979.49
1209,0,3,3,12088.2,12699.4,11,-37,26298,8,60
1210,0,2,2,11988.2,4980.81,12,-17,17486.9,0,271.662
1211,0,1,2,10510.5,7318.34,31,-19,23344.9,0,480.937
1212,0,1,3,9319.19,15220.6,15,35,18812.6,0,60
1213,0,2,2,7140.82,6897.72,13,2,12342.8,0,721.249
1214,0,1,2,9853.25,11715.9,13,-64,26478,0,60
1215,0,1,2,7755.62,17016.8,19,44,16826.9,0,1883.08
1216,0,1,3,11523.1,10845.7,2,-11,17112.1,8,60
1217,0,2,2,9297.58,5382.05,8,12,24334.1,0,456.946
1218,0,4,2,12643.7,3630,18,-13,18313.5,0,849.588
1219,0,1,2,9496.36,6742.06,18,0,24061.3,0,898.999
1220,0,1,2,8986.09,6169.29,8,1,24564.9,0,798.812
1221,0,1,2,10938.8,18706,-8,47,21846.5,0,474.342
1222,0,1,2,9496.36,6723.28,18,0,24061.3,0,898.999
1223,0,1,2,11557.5,8122.19,26,-35,21192,0,212.132
1224,0,1,2,13817,4963.07,19,-18,19241.5,0,391.152
1225,0,1,3,9255.18,11195.1,12,-17,29064,35,1075.41
1226,0,2,3,3443.08,6006.37,-13,-17,34800,25,1197.75
1227,0,2,2,11435,7954.58,22,-35,20814.2,0,597.746
1228,0,2,3,21953.1,13269.9,6,53,16752,0,1749.29
1229,0,3,3,17342.1,4402.75,10,17,7140.06,0,349.857
1230,0,1,3,11455.1,14998.1,16,9,27414,14,637.809
1231,0,1,2,10139,6512.76,21,8,23413.7,0,1388.13
1232,0,1,3,14637.3,15819.3,13,-13,23535.9,6,764.853
1233,0,1,2,11638.9,7715.83,23,-35,20694.3,0,684.105
1234,0,1,3,5187.92,15766.2,18,57,7177.78,0,1256.07
1235,0,2,3,14290.2,9668.99,2,5,17448,6,1632.18
1236,0,1,3,16605.2,12482.3,9,-5,19866,3,189.737
1237,0,1,3,23643.6,7802.08,3,32,787.464,32,210
1238,0,2,2,10371.9,5594.18,21,22,23294.1,0,852.76
1239,0,1,2,3627.52,12629.6,13,50,4230.43,0,804.984
1240,0,1,3,10982.2,13005.5,12,-10,27461.7,16,590.931
1241,0,1,2,9889.36,7509.47,26,-14,23815.2,0,424.264
1242,0,1,2,11638.9,7714.73,23,-34,20694.3,0,684.105
1243,0,4,3,14797.3,11794.3,5,-23,21438.1,3,2223.24
1244,0,2,2,10251.6,5542.94,18,21,23417.6,0,954.83
1245,0,1,2,11778.8,8873.61,48,-38,22338.1,0,180
1246,0,2,2,10911.8,2403.37,18,-9,16774.5,0,872.067
1247,0,1,3,10170,16239.4,-12,27,27814.2,24,2255.59
1248,0,1,2,9354.04,6834.01,15,-2,24211,0,792.023
1249,0,1,2,9824.35,8251.09,17,-21,17443.5,0,1040.1
1250,0,5,2,7365.72,16813.2,23,43,16504.4,0,1518.19
1251,0,1,2,13853.7,5022.92,19,-19,19260.3,0,379.473
1252,0,2,3,17232.5,12579.4,5,9,20274,11,664.078
1253,0,2,2,8790,7666.16,13,-16,24886.1,0,823.772
1254,0,2,2,11523.3,7865.72,22,-35,20784,0,603.738
1255,0,1,2,7313.17,16712.3,25,43,16482.7,0,1410.32
1256,0,1,2,12793.2,7301.6,23,-31,21275.6,0,1113.64
1257,0,2,2,11988.2,4980.81,12,-17,17486.9,0,271.662
1258,0,4,2,12875.9,5633.13,14,-24,18831.1,0,426.38
1259,0,1,2,5287.15,7859.37,12,38,8894.63,0,30
1260,0,1,5,1154.51,3908.07,0,33,8443.23,0,42.4264
1261,0,2,1,3149.86,15685.4,2,92,18148.1,0,1242.01
1262,0,5,3,22835.7,13888,6,46,17626.6,0,268.328
1263,0,1,2,11662.1,7684.74,23,-34,20676.4,0,702.922
1264,0,2,2,8666.47,7167.24,12,-12,24939.5,0,930.484
1265,0,2,2,3132.09,4230.96,6,43,5591.6,0,676.831
1266,0,1,3,9342,18829.9,16,71,10828.1,0,416.773
1267,0,2,2,10207.8,4412.35,16,-9,15327.8,0,301.496
1268,0,4,3,8488.09,10210,62,-2,25656.8,0,825.409
1269,0,2,2,10278.2,5542.94,18,21,23388.9,0,934.345
1270,0,2,2,11611.7,7806.98,22,-35,20754.1,0,624.26
1271,0,1,3,14468,17345.5,12,12,24450,3,1603.53
1272,0,5,2,9872.51,3527.78,15,-7,15348.7,0,342.053
1273,0,2,3,7412.91,3727.01,12,-8,9720.19,52,256.32
1274,0,1,2,13800.5,3241.39,13,5,22840,0,1642.35
1275,0,1,2,10562.7,4830.84,18,-12,15814.2,0,1006.23
1276,0,1,3,12410.9,15292.8,13,4,26365.2,6,642.028
1277,0,2,2,10943.4,10545.5,19,-55,25024.4,0,1126.1
1278,0,1,3,11261,13188.4,12,-10,27132,3,848.528
1279,0,2,2,10306,5505.14,18,21,23371.1,0,890.955
1280,0,1,3,10733.8,19675.7,13,74,11910.6,0,270
1281,0,1,2,4685.38,11821.9,18,12,27702,0,381.838
1282,0,1,2,6352.99,8538.62,23,7,12982.5,0,228.473
1283,0,1,2,8454.31,7010.76,10,-13,25137.7,0,1170
1284,0,1,2,9129.17,11982.9,15,-62,27008.8,0,582.495
1285,0,3,2,9845.53,6540.41,19,6,23704.3,0,1272.79
1286,0,1,2,13483.9,6337.46,20,-24,20857.7,0,1974.08
1287,0,1,2,13870.3,5022.92,19,-19,19286.3,0,408.044
1288,0,1,3,18897,13887.3,6,30,19668,43,349.857
1289,0,1,2,10510.5,7318.34,31,-19,23344.9,0,480.937
1290,0,1,3,10116.1,10494.2,6,-53,28440,2,362.491
1291,0,1,2,3121.87,10734,6,22,28535.7,27,335.41
1292,0,1,2,5042.23,5847.54,5,39,5253.43,0,271.662
1293,0,1,2,11137.6,19198.2,7,50,19674,0,1060.24
1294,0,1,2,8102.94,12962.5,9,16,24078.1,0,296.985
1295,0,2,3,8467.55,11052.5,15,-4,30270.1,5,778.267
1296,0,4,3,9071.02,21470.1,11,71,14698.2,0,84.8528
1297,0,1,3,8264.61,12065,44,12,24446.6,0,810.555
1298,0,1,2,10269,7494.12,30,-18,23573.6,0,577.062
1299,0,3,3,9219.96,11911.8,11,-2,29562.1,17,42.4264
1300,0,5,2,10924.8,2830.99,16,-10,16639.7,0,969.33
1301,0,2,2,10359.4,457.93,32,-4,17091.7,0,450
1302,0,1,2,11657.4,7285.55,26,-27,22594.5,0,1679.2
1303,0,1,2,4920,11449.8,47,5,28349.7,0,720.625
1304,0,1,3,9031,21660.4,17,71,13549.3,0,120
1305,0,1,3,7455.29,15878.5,57,39,16838.4,0,865.852
1306,0,1,3,15014.1,15636.9,6,0,23418.6,28,364.966
1307,0,1,2,10290.7,5834.67,21,20,23328.4,0,1073.31
1308,0,1,2,9910.81,11714.5,13,-64,26428.6,0,120
1309,0,1,1,930,6507.3,2,21,6756.33,0,123.693
1310,0,2,2,10807,8253.44,25,-35,23624.9,0,1801
1311,0,2,2,7682.46,10463.8,16,1,17734.9,0,480
1312,0,1,2,13247.7,3469.9,35,6,20330.5,0,819.39
1313,0,1,3,9084.11,2886.24,0,-34,3426.05,7,90
1314,0,1,2,11653.9,7778.34,23,-35,20760.3,0,618.466
1315,0,1,2,12268.5,7331.61,24,-32,20838.9,0,842.14
1316,0,1,2,12369.3,2050.56,35,3,19005.6,0,844.808
1317,0,1,3,10226.2,13879.2,7,8,28608,13,108.167
1318,0,2,2,11385.7,8075.57,22,-35,20892.6,0,547.449
1319,0,1,2,9658.79,11935.4,15,-63,26743.9,0,150
1320,0,1,3,4353.41,14689.3,31,37,13797.4,0,1368.54
1321,0,1,3,16867.4,19989.4,16,28,25189.1,19,283.019
1322,0,1,2,8050.12,13456.7,-3,20,23869.6,0,647.611
1323,0,1,2,11447.6,6788.89,14,-28,18426.8,0,740.945
1324,0,1,2,11638.9,7715.83,23,-35,20694.3,0,684.105
1325,0,1,2,13111.1,5418.72,16,-23,18752.5,0,218.403
1326,0,5,3,14785.3,21042.1,5,33,25635.7,22,2117.29
1327,0,1,2,9129.17,11967.3,15,-62,27008.8,0,582.495
1328,0,1,2,10632.6,6661.08,29,-8,23018.9,0,295.466
1329,0,1,2,10632.6,4923.75,21,21,23178.1,0,579.396
1330,0,2,3,5331.65,14967.2,16,57,6386.9,0,563.649
1331,0,1,1,930,6507.3,2,21,6756.33,0,123.693
1332,0,4,2,11940.8,6816.01,25,-24,22180.5,0,1580.92
1333,0,1,3,16681.8,14340.5,16,-12,21618,14,67.082
1334,0,4,3,9082.82,2847.63,0,-34,3468.08,7,60
1335,0,5,3,6186.19,8088.94,1,-22,32004.1,3,1023.96
1336,0,1,2,11143.1,1440.31,23,-6,17370.2,0,658.635
1337,0,1,2,11638.9,7715.83,23,-35,20694.3,0,684.105
1338,0,1,2,11696.2,7718.4,23,-35,20766.6,0,615.549
1339,0,2,2,10306,5505.14,18,21,23371.1,0,890.955
1340,0,1,3,9833.05,16038.2,-11,29,27614.8,22,1908.01
1341,0,2,3,19434.5,13228.6,7,35,18105.3,0,0
1342,0,1,3,13534.6,15259.9,10,-7,24792,26,1143.55
1343,0,1,2,11349.4,5502.12,32,6,22202.1,0,234.307
1344,0,3,2,11700,8252.62,27,-36,23067.7,0,1140
1345,0,1,2,11464.8,7740.06,20,-34,20520.1,0,606.712
1346,0,3,2,11700,8252.62,27,-36,23067.7,0,1140
1347,0,1,2,9618.59,823.772,30,-8,16170.1,0,1110.41
1348,0,1,2,9978.46,6300.36,20,11,23580.6,0,1293.14
1349,0,1,3,8504.62,17721.4,18,69,9618.03,0,611.882
1350,0,5,2,11790.2,6844.87,17,-30,19387.6,0,305.941
1351,0,2,2,12756.1,6433.72,17,-27,20036.2,0,1140.39
1352,0,1,2,11914.8,6803.19,25,-24,22192.4,0,1539.38
1353,0,1,2,13447.9,6373.85,20,-25,20914.3,0,2032.26
1354,0,1,2,10255.3,5808,24,-14,16077.1,0,1127.7
1355,0,1,3,15968.1,15358.7,23,9,22802,8,296.985
1356,0,1,2,7622.83,15574.2,7,39,24118.9,0,573.149
1357,0,1,2,2656.48,8369.79,10,6,11126.6,0,108.167
1358,0,4,3,17416.2,18974.6,18,58,20198.9,0,1154.12
1359,0,1,5,1154.51,3930.8,0,33,8443.23,0,42.4264
1360,0,1,3,16511.7,15230,18,13,22344,9,993.177
1361,0,1,2,13838.9,4963.07,19,-18,19256.4,0,394.588
1362,0,1,2,9931.22,11647.4,13,-64,26386.9,0,152.971
1363,0,1,2,13861.5,4986.23,21,-16,20050.6,0,807.217
1364,0,1,2,9302.37,5982.27,18,-8,15024.9,0,152.971
1365,0,4,2,13302.2,6589.76,19,-27,20835.3,0,1768.22
1366,0,1,2,12272.4,7298.64,24,-32,20797.1,0,874.643
1367,0,1,2,12144.5,1965.4,27,-3,18449,0,323.11
1368,0,1,2,10632.6,4923.75,21,21,23178.1,0,579.396
1369,0,5,3,4942.72,17143,24,53,12582,0,569.21
1370,0,1,2,11638.9,7715.83,23,-35,20694.3,0,684.105
1371,0,1,2,4920.37,6416.63,6,35,6700.28,0,931.451
1372,0,1,2,11264.2,7559.35,28,3,20694.8,0,1529.71
1373,0,2,3,7455.59,9136.61,16,-24,30726.5,7,2071.96
1374,0,1,3,5024.26,12730.5,15,58,4119.19,0,324.5
1375,0,1,2,1650,9037.22,-3,20,30216.3,1,84.8528
1376,0,1,2,11696.2,7718.4,23,-35,20766.6,0,615.549
1377,0,2,2,11493.1,7958.15,22,-35,20886.1,0,512.64
1378,0,1,3,8934.01,20970.2,19,71,12661.9,0,42.4264
1379,0,1,2,10267.3,11095.4,14,-62,25795.2,0,732.393
1380,0,1,2,10390.8,6424.48,28,6,23160.6,0,1020
1381,0,1,2,9120.44,11957.3,15,-62,26992.3,0,589.406
1382,0,1,2,10510.5,7318.34,31,-19,23344.9,0,480.937
1383,0,1,2,6737.66,17587.3,15,51,15330,0,1251.76
1384,0,1,3,10146.3,12985,11,0,28614,12,391.152
1385,0,1,2,3365.35,10730.3,13,18,28608.2,12,256.32
1386,0,2,3,6687.38,8444.08,8,-23,31494.6,3,1355.65
1387,0,2,2,12222.5,2512.31,21,-8,18258.6,0,468.615
1388,0,1,2,10668.7,7196.56,31,-19,23183.9,0,420
1389,0,1,3,16773.9,20411.6,17,28,25530.1,15,644.127
1390,0,2,2,10627.2,8345.18,22,-35,23781.2,0,1897.37
1391,0,2,3,11468.8,12309.6,10,-35,26784,9,902.497
1392,0,1,2,12852.1,2522.32,35,3,19433.9,0,424.264
1393,0,1,3,15014.1,15636.9,6,0,23418.6,28,364.966
1394,0,1,3,12420.6,10345.8,5,-17,19013.2,1,218.403
1395,0,1,2,10639.2,7220.1,31,-19,23210.8,0,420
1396,0,1,2,9230.69,6943.49,16,-5,24344.9,0,680.147
1397,0,1,3,10133.1,3174.48,8,-1,9001.25,22,0
1398,0,1,2,9910.81,7230.44,24,-7,23706.1,0,296.985
1399,0,1,3,10849.1,14754.3,5,32,20415.9,0,256.32
1400,0,1,2,4534.86,7127.76,15,-6,13064.6,0,90
1401,0,2,2,8953.93,5911.22,6,4,24605.7,0,558.032
1402,0,1,2,11130.6,4811.33,16,-13,16488.4,0,516.14
1403,0,1,2,10127.9,6491.38,21,8,23424,0,1385.21
1404,0,5,3,23032.5,15603.8,7,43,19275.2,0,150
1405,0,1,3,9037.72,10827,14,-20,29208,25,1455.23
1406,0,1,2,1710,8827.24,0,17,30429.4,3,161.555
1407,0,1,2,3878.25,11747,0,28,27490.7,0,335.41
1408,0,1,2,9455.76,6395.7,14,4,24094.1,0,1106.75
1409,0,1,2,12272.4,7298.64,24,-32,20797.1,0,874.643
1410,0,1,3,15289.8,15686.1,16,-20,23015,6,891.964
1411,0,1,3,11523.1,10845.7,2,-11,17112.1,8,60
1412,0,1,2,7866.18,5646.46,8,85,2938.32,0,134.164
1413,0,1,2,10327.4,450,28,-5,16804.8,0,732.393
1414,0,1,2,10588.6,8475.36,15,-34,20523.4,0,573.149
1415,0,1,2,2490.18,13088.4,14,40,6495.88,0,276.586
1416,0,1,3,5585.16,3390.53,-3,-23,7444.9,5,84.8528
1417,0,1,3,10260,8870.32,74,-13,25454.3,0,726.223
1418,0,1,3,11933.4,12728.6,11,-34,26334,8,573.149
1419,0,1,2,10549.1,7155.99,31,-17,23252.9,0,271.662
1420,0,2,2,7140.82,6897.72,13,2,12342.8,0,721.249
1421,0,1,2,2508.01,4692.48,5,46,7148.88,0,150
1422,0,1,3,14425.5,16044.3,8,-5,23874,38,488.365
1423,0,1,3,13862.5,9427.16,2,-2,16734,2,603.738
1424,0,1,2,3991.69,12313.9,18,53,3807.16,0,730.548
1425,0,1,3,8778.17,20852.2,19,71,12529.8,0,30
1426,0,5,2,11039,18603,-11,45,22749.7,0,794.292
1427,0,1,3,23152.3,4854.9,8,37,1932.38,48,0
1428,0,1,2,8114.88,12962.5,9,16,24053.5,0,318.904
1429,0,1,2,3704.73,9397.47,12,7,13036,0,180
1430,0,2,2,10524.7,8171.08,26,-31,23724.9,0,1590
1431,0,1,3,7960.18,10161.1,10,-14,30462.1,1,1815.93
1432,0,1,2,13657.8,5646.7,21,-21,20447.3,0,1384.23
1433,0,5,2,9872.51,3547.75,15,-7,15348.7,0,342.053
1434,0,1,3,15803.2,14768.3,13,-10,22380.1,34,342.053
1435,0,4,3,523.927,5971.21,-1,64,906.973,0,618.466
1436,0,1,3,10128.5,12977,11,0,28632,12,390
1437,0,2,3,8154.37,20645.3,21,69,12247.2,0,364.966
1438,0,4,2,10538.4,8392.12,21,-35,23844.7,0,1890.24
1439,0,4,3,12115.3,12716.1,11,-37,26250,8,0
1440,0,1,2,6314.63,8273.15,11,37,8347.66,0,283.019
1441,0,1,3,7749.82,13782.4,14,67,5603.26,0,904.489
1442,0,4,2,9408,7428.62,21,-9,24206.4,0,228.473
1443,0,1,2,10986.9,8179.22,27,-34,23469,0,1718.14
1444,0,1,2,9853.25,11715.9,13,-64,26478,0,60
1445,0,5,3,4751.76,6970.66,-11,-19,33468,20,1032.28
1446,0,1,2,9120.44,11941.7,15,-62,26992.3,0,589.406
1447,0,1,2,11380.1,7929.14,27,-32,23086.7,0,1682.68
1448,0,2,2,9404.94,11881.4,15,-64,26817,0,305.941
1449,0,1,3,15122.4,15264.8,13,-7,23070.1,10,152.971
1450,0,2,2,11500.3,7895.7,22,-35,20802,0,590.931
1451,0,1,3,7986.65,15979.9,21,37,23355.8,0,123.693
1452,0,1,2,1395.89,9268.64,-4,24,29951.8,2,189.737
1453,0,1,2,9931.22,7224.96,24,-7,23690.4,0,296.985
1454,0,1,2,13861.5,4994.44,21,-16,20050.6,0,807.217
1455,0,1,3,6258,11557.5,-16,13,30769.6,6,859.593
1456,0,2,2,11607.8,7808.3,22,-35,20796.1,0,582.495
1457,0,1,2,13844.8,5545.05,19,-21,20261.1,0,1248.88
1458,0,1,2,12456.8,2699.67,22,-8,18482.8,0,523.927
1459,0,1,2,7207.56,7316.31,13,1,13036.7,0,573.149
1460,0,3,3,14396.3,18965.4,17,21,25357.3,5,956.713
1461,0,2,2,11988.2,4980.81,12,-17,17486.9,0,271.662
1462,0,1,2,1879.26,12886,19,36,7635.81,0,725.603
1463,0,1,2,5813.04,4460.73,3,61,900,0,60
1464,0,1,3,11947.4,3870.93,7,1,8256.11,32,174.929
